lever_set,b_A,b_B,b_C,pcu_C,growth_upper,categories,jacobian_s2,jacobian_s3,r2_O1,r2_O2,r2_O3,largest_unexplained,o3_flat,front_s2,front_s3,front_n
theta,-2.0,-0.5,-1.0,1.0,0.03,ABCDE,0.6384,0.0019,0.48459,0.99994,0.02954,0.9851,False,0.6499,0.0105,200
theta,-2.0,-0.5,-1.0,1.0,0.03,ABC,0.6333,0.0019,0.53138,0.99994,0.02954,0.9851,False,0.6474,0.0121,200
theta,-2.0,-0.5,-1.0,1.5,0.01,ABCDE,0.6561,0.0126,0.10082,0.98926,0.00650,0.9967,False,0.6561,0.0359,200
theta,-2.0,-0.5,-1.0,1.5,0.01,ABC,0.6633,0.0142,0.12329,0.98926,0.00650,0.9967,False,0.6873,0.0485,200
theta,-2.0,-0.5,-1.0,1.5,0.03,ABCDE,0.6455,0.0284,0.48459,0.98935,0.02954,0.9851,False,0.6919,0.0641,200
theta,-2.0,-0.5,-1.0,1.5,0.03,ABC,0.6428,0.0300,0.53138,0.98935,0.02954,0.9851,False,0.6027,0.0698,200
theta,-2.0,-0.5,-1.0,2.0,0.01,ABCDE,0.6320,0.0249,0.10082,0.95998,0.00650,0.9967,False,0.6768,0.0490,200
theta,-2.0,-0.5,-1.0,2.0,0.01,ABC,0.6397,0.0283,0.12329,0.95998,0.00650,0.9967,False,0.6380,0.0710,200
theta,-2.0,-0.5,-1.0,2.0,0.03,ABCDE,0.6496,0.0546,0.48459,0.96002,0.02954,0.9851,False,0.6965,0.0699,200
theta,-2.0,-0.5,-1.0,2.0,0.03,ABC,0.6518,0.0582,0.53138,0.96002,0.02954,0.9851,False,0.7038,0.0753,200
theta,-2.0,-0.5,-1.0,3.0,0.01,ABCDE,0.6061,0.0448,0.10082,0.86725,0.00650,0.9967,False,0.6883,0.0653,200
theta,-2.0,-0.5,-1.0,3.0,0.01,ABC,0.6136,0.0510,0.12329,0.86725,0.00650,0.9967,False,0.6851,0.0508,200
theta,-2.0,-0.5,-1.0,3.0,0.03,ABCDE,0.6594,0.0991,0.48459,0.86697,0.02954,0.9851,False,0.6517,0.0685,200
theta,-2.0,-0.5,-1.0,3.0,0.03,ABC,0.6624,0.1056,0.53138,0.86697,0.02954,0.9851,False,0.6199,0.0731,200
theta,-2.0,-0.5,-2.0,1.0,0.01,ABCDE,0.6939,0.0016,0.10536,0.99999,0.00838,0.9958,False,0.6449,0.0029,200
theta,-2.0,-0.5,-2.0,1.0,0.01,ABC,0.6992,0.0018,0.12788,0.99999,0.00838,0.9958,False,0.7035,0.0040,200
theta,-2.0,-0.5,-2.0,1.0,0.03,ABCDE,0.6216,0.0018,0.48713,0.99994,0.03819,0.9807,False,0.6311,0.0110,200
theta,-2.0,-0.5,-2.0,1.0,0.03,ABC,0.6175,0.0018,0.53193,0.99994,0.03819,0.9807,False,0.6101,0.0133,200
theta,-2.0,-0.5,-2.0,1.5,0.01,ABCDE,0.6626,0.0124,0.10536,0.98926,0.00838,0.9958,False,0.6560,0.0429,200
theta,-2.0,-0.5,-2.0,1.5,0.01,ABC,0.6687,0.0140,0.12788,0.98926,0.00838,0.9958,False,0.7007,0.0439,200
theta,-2.0,-0.5,-2.0,1.5,0.03,ABCDE,0.6257,0.0273,0.48713,0.98935,0.03819,0.9807,False,0.6680,0.0500,200
theta,-2.0,-0.5,-2.0,1.5,0.03,ABC,0.6234,0.0290,0.53193,0.98935,0.03819,0.9807,False,0.6079,0.0452,200
theta,-2.0,-0.5,-2.0,2.0,0.01,ABCDE,0.6375,0.0247,0.10536,0.95998,0.00838,0.9958,False,0.6555,0.0455,200
theta,-2.0,-0.5,-2.0,2.0,0.01,ABC,0.6447,0.0279,0.12788,0.95998,0.00838,0.9958,False,0.6706,0.0462,200
theta,-2.0,-0.5,-2.0,2.0,0.03,ABCDE,0.6264,0.0530,0.48713,0.96002,0.03819,0.9807,False,0.6668,0.0610,200
theta,-2.0,-0.5,-2.0,2.0,0.03,ABC,0.6283,0.0563,0.53193,0.96002,0.03819,0.9807,False,0.6308,0.0605,200
theta,-2.0,-0.5,-2.0,3.0,0.01,ABCDE,0.6107,0.0444,0.10536,0.86725,0.00838,0.9958,False,0.6152,0.0604,200
theta,-2.0,-0.5,-2.0,3.0,0.01,ABC,0.6173,0.0505,0.12788,0.86725,0.00838,0.9958,False,0.6424,0.0649,200
theta,-2.0,-0.5,-2.0,3.0,0.03,ABCDE,0.6255,0.0965,0.48713,0.86697,0.03819,0.9807,False,0.5610,0.0578,200
theta,-2.0,-0.5,-2.0,3.0,0.03,ABC,0.6277,0.1027,0.53193,0.86697,0.03819,0.9807,False,0.5436,0.0413,200
theta,-2.0,-1.0,-0.5,1.0,0.01,ABCDE,0.6140,0.0021,0.27396,0.99999,0.04695,0.9762,False,0.6644,0.0030,200
theta,-2.0,-1.0,-0.5,1.0,0.01,ABC,0.6143,0.0023,0.31274,0.99999,0.04695,0.9762,False,0.6901,0.0037,200
theta,-2.0,-1.0,-0.5,1.0,0.03,ABCDE,0.4030,0.0017,0.76827,0.99994,0.28354,0.8464,False,0.6289,0.0109,200
theta,-2.0,-1.0,-0.5,1.0,0.03,ABC,0.4021,0.0018,0.79263,0.99994,0.28354,0.8464,False,0.6463,0.0143,200
theta,-2.0,-1.0,-0.5,1.5,0.01,ABCDE,0.6082,0.0169,0.27396,0.98926,0.04695,0.9762,False,0.6818,0.0471,200
theta,-2.0,-1.0,-0.5,1.5,0.01,ABC,0.6070,0.0188,0.31274,0.98926,0.04695,0.9762,False,0.6854,0.0480,200
theta,-2.0,-1.0,-0.5,1.5,0.03,ABCDE,0.4144,0.0264,0.76827,0.98935,0.28354,0.8464,False,0.6324,0.0563,200
theta,-2.0,-1.0,-0.5,1.5,0.03,ABC,0.4135,0.0279,0.79263,0.98935,0.28354,0.8464,False,0.5882,0.0396,200
theta,-2.0,-1.0,-0.5,2.0,0.01,ABCDE,0.6033,0.0334,0.27396,0.95998,0.04695,0.9762,False,0.6977,0.0564,200
theta,-2.0,-1.0,-0.5,2.0,0.01,ABC,0.6011,0.0368,0.31274,0.95998,0.04695,0.9762,False,0.6649,0.0628,200
theta,-2.0,-1.0,-0.5,2.0,0.03,ABCDE,0.4265,0.0499,0.76827,0.96002,0.28354,0.8464,False,0.6443,0.0796,200
theta,-2.0,-1.0,-0.5,2.0,0.03,ABC,0.4247,0.0528,0.79263,0.96002,0.28354,0.8464,False,0.6435,0.0884,200
theta,-2.0,-1.0,-0.5,3.0,0.01,ABCDE,0.6113,0.0616,0.27396,0.86725,0.04695,0.9762,False,0.7129,0.0670,200
theta,-2.0,-1.0,-0.5,3.0,0.01,ABC,0.6058,0.0690,0.31274,0.86725,0.04695,0.9762,False,0.6795,0.0704,200
theta,-2.0,-1.0,-0.5,3.0,0.03,ABCDE,0.4643,0.0884,0.76827,0.86697,0.28354,0.8464,False,0.6205,0.0778,200
theta,-2.0,-1.0,-0.5,3.0,0.03,ABC,0.4576,0.0938,0.79263,0.86697,0.28354,0.8464,False,0.5572,0.0694,200
theta,-2.0,-1.0,-1.0,1.0,0.01,ABCDE,0.6108,0.0021,0.27896,0.99999,0.05023,0.9746,False,0.6917,0.0033,200
theta,-2.0,-1.0,-1.0,1.0,0.01,ABC,0.6115,0.0023,0.31756,0.99999,0.05023,0.9746,False,0.6637,0.0042,200
theta,-2.0,-1.0,-1.0,1.0,0.03,ABCDE,0.3978,0.0017,0.77796,0.99994,0.30789,0.8319,False,0.6322,0.0102,200
theta,-2.0,-1.0,-1.0,1.0,0.03,ABC,0.3977,0.0018,0.80083,0.99994,0.30789,0.8319,False,0.6427,0.0118,200
theta,-2.0,-1.0,-1.0,1.5,0.01,ABCDE,0.6027,0.0168,0.27896,0.98926,0.05023,0.9746,False,0.6703,0.0375,200
theta,-2.0,-1.0,-1.0,1.5,0.01,ABC,0.6018,0.0187,0.31756,0.98926,0.05023,0.9746,False,0.6616,0.0580,200
theta,-2.0,-1.0,-1.0,1.5,0.03,ABCDE,0.4022,0.0271,0.77796,0.98935,0.30789,0.8319,False,0.6497,0.0743,200
theta,-2.0,-1.0,-1.0,1.5,0.03,ABC,0.4033,0.0285,0.80083,0.98935,0.30789,0.8319,False,0.6727,0.0593,200
theta,-2.0,-1.0,-1.0,2.0,0.01,ABCDE,0.5944,0.0331,0.27896,0.95998,0.05023,0.9746,False,0.6482,0.0528,200
theta,-2.0,-1.0,-1.0,2.0,0.01,ABC,0.5955,0.0366,0.31756,0.95998,0.05023,0.9746,False,0.6560,0.0687,200
theta,-2.0,-1.0,-1.0,2.0,0.03,ABCDE,0.4121,0.0512,0.77796,0.96002,0.30789,0.8319,False,0.6586,0.0603,200
theta,-2.0,-1.0,-1.0,2.0,0.03,ABC,0.4107,0.0539,0.80083,0.96002,0.30789,0.8319,False,0.5890,0.0871,200
theta,-2.0,-1.0,-1.0,3.0,0.01,ABCDE,0.5976,0.0614,0.27896,0.86725,0.05023,0.9746,False,0.6501,0.0683,200
theta,-2.0,-1.0,-1.0,3.0,0.01,ABC,0.5934,0.0688,0.31756,0.86725,0.05023,0.9746,False,0.6928,0.0650,200
theta,-2.0,-1.0,-1.0,3.0,0.03,ABCDE,0.4346,0.0900,0.77796,0.86697,0.30789,0.8319,False,0.4992,0.0708,200
theta,-2.0,-1.0,-1.0,3.0,0.03,ABC,0.4322,0.0949,0.80083,0.86697,0.30789,0.8319,False,0.5299,0.0751,200
theta,-2.0,-1.0,-2.0,1.0,0.01,ABCDE,0.6097,0.0020,0.28686,0.99999,0.05654,0.9713,False,0.5364,0.0029,200
theta,-2.0,-1.0,-2.0,1.0,0.01,ABC,0.6064,0.0023,0.32495,0.99999,0.05654,0.9713,False,0.6083,0.0036,200
theta,-2.0,-1.0,-2.0,1.0,0.03,ABCDE,0.3891,0.0017,0.78212,0.99994,0.33262,0.8169,False,0.5181,0.0102,200
theta,-2.0,-1.0,-2.0,1.0,0.03,ABC,0.3866,0.0018,0.80371,0.99994,0.33262,0.8169,False,0.5125,0.0144,200
theta,-2.0,-1.0,-2.0,1.5,0.01,ABCDE,0.5970,0.0165,0.28686,0.98926,0.05654,0.9713,False,0.6464,0.0455,200
theta,-2.0,-1.0,-2.0,1.5,0.01,ABC,0.5959,0.0183,0.32495,0.98926,0.05654,0.9713,False,0.6458,0.0394,200
theta,-2.0,-1.0,-2.0,1.5,0.03,ABCDE,0.3873,0.0268,0.78212,0.98935,0.33262,0.8169,False,0.5278,0.0513,200
theta,-2.0,-1.0,-2.0,1.5,0.03,ABC,0.3862,0.0282,0.80371,0.98935,0.33262,0.8169,False,0.4796,0.0675,200
theta,-2.0,-1.0,-2.0,2.0,0.01,ABCDE,0.5879,0.0325,0.28686,0.95998,0.05654,0.9713,False,0.5841,0.0458,200
theta,-2.0,-1.0,-2.0,2.0,0.01,ABC,0.5891,0.0359,0.32495,0.95998,0.05654,0.9713,False,0.6403,0.0593,200
theta,-2.0,-1.0,-2.0,2.0,0.03,ABCDE,0.3881,0.0513,0.78212,0.96002,0.33262,0.8169,False,0.6104,0.0616,200
theta,-2.0,-1.0,-2.0,2.0,0.03,ABC,0.3867,0.0544,0.80371,0.96002,0.33262,0.8169,False,0.5117,0.0640,200
theta,-2.0,-1.0,-2.0,3.0,0.01,ABCDE,0.5812,0.0605,0.28686,0.86725,0.05654,0.9713,False,0.6258,0.0526,200
theta,-2.0,-1.0,-2.0,3.0,0.01,ABC,0.5816,0.0672,0.32495,0.86725,0.05654,0.9713,False,0.6821,0.0653,200
theta,-2.0,-1.0,-2.0,3.0,0.03,ABCDE,0.3978,0.0922,0.78212,0.86697,0.33262,0.8169,False,0.5224,0.0653,200
theta,-2.0,-1.0,-2.0,3.0,0.03,ABC,0.3970,0.0977,0.80371,0.86697,0.33262,0.8169,False,0.4937,0.0598,200
theta,-2.0,-2.0,-0.5,1.0,0.01,ABCDE,0.3860,0.0019,0.83601,0.99999,0.58816,0.6417,False,0.6542,0.0036,200
theta,-2.0,-2.0,-0.5,1.0,0.01,ABC,0.3888,0.0021,0.85408,0.99999,0.58816,0.6417,False,0.6928,0.0040,200
theta,-2.0,-2.0,-0.5,1.0,0.03,ABCDE,0.2215,0.0011,0.94972,0.99994,0.83507,0.4061,False,0.6428,0.0081,200
theta,-2.0,-2.0,-0.5,1.0,0.03,ABC,0.2217,0.0011,0.95442,0.99994,0.83507,0.4061,False,0.6738,0.0087,200
theta,-2.0,-2.0,-0.5,1.5,0.01,ABCDE,0.3818,0.0162,0.83601,0.98926,0.58816,0.6417,False,0.6625,0.0386,200
theta,-2.0,-2.0,-0.5,1.5,0.01,ABC,0.3879,0.0179,0.85408,0.98926,0.58816,0.6417,False,0.6692,0.0460,200
theta,-2.0,-2.0,-0.5,1.5,0.03,ABCDE,0.2438,0.0170,0.94972,0.98935,0.83507,0.4061,False,0.6339,0.0395,200
theta,-2.0,-2.0,-0.5,1.5,0.03,ABC,0.2447,0.0178,0.95442,0.98935,0.83507,0.4061,False,0.5985,0.0505,200
theta,-2.0,-2.0,-0.5,2.0,0.01,ABCDE,0.3826,0.0312,0.83601,0.95998,0.58816,0.6417,False,0.6377,0.0525,200
theta,-2.0,-2.0,-0.5,2.0,0.01,ABC,0.3854,0.0345,0.85408,0.95998,0.58816,0.6417,False,0.6715,0.0649,200
theta,-2.0,-2.0,-0.5,2.0,0.03,ABCDE,0.2671,0.0320,0.94972,0.96002,0.83507,0.4061,False,0.6132,0.0759,200
theta,-2.0,-2.0,-0.5,2.0,0.03,ABC,0.2671,0.0333,0.95442,0.96002,0.83507,0.4061,False,0.6276,0.0762,200
theta,-2.0,-2.0,-0.5,3.0,0.01,ABCDE,0.3960,0.0552,0.83601,0.86725,0.58816,0.6417,False,0.6403,0.0618,200
theta,-2.0,-2.0,-0.5,3.0,0.01,ABC,0.3983,0.0605,0.85408,0.86725,0.58816,0.6417,False,0.6233,0.0658,200
theta,-2.0,-2.0,-0.5,3.0,0.03,ABCDE,0.3317,0.0524,0.94972,0.86697,0.83507,0.4061,False,0.6079,0.0670,200
theta,-2.0,-2.0,-0.5,3.0,0.03,ABC,0.3325,0.0549,0.95442,0.86697,0.83507,0.4061,False,0.5825,0.0764,200
theta,-2.0,-2.0,-1.0,1.0,0.01,ABCDE,0.3797,0.0019,0.84699,0.99999,0.61171,0.6231,False,0.6396,0.0033,200
theta,-2.0,-2.0,-1.0,1.0,0.01,ABC,0.3832,0.0021,0.86387,0.99999,0.61171,0.6231,False,0.6553,0.0040,200
theta,-2.0,-2.0,-1.0,1.0,0.03,ABCDE,0.2107,0.0011,0.96328,0.99994,0.87871,0.3483,False,0.6565,0.0084,200
theta,-2.0,-2.0,-1.0,1.0,0.03,ABC,0.2116,0.0012,0.96663,0.99994,0.87871,0.3483,False,0.6463,0.0104,200
theta,-2.0,-2.0,-1.0,1.5,0.01,ABCDE,0.3735,0.0165,0.84699,0.98926,0.61171,0.6231,False,0.6080,0.0560,200
theta,-2.0,-2.0,-1.0,1.5,0.01,ABC,0.3795,0.0180,0.86387,0.98926,0.61171,0.6231,False,0.6408,0.0601,200
theta,-2.0,-2.0,-1.0,1.5,0.03,ABCDE,0.2225,0.0178,0.96328,0.98935,0.87871,0.3483,False,0.6864,0.0720,200
theta,-2.0,-2.0,-1.0,1.5,0.03,ABC,0.2231,0.0188,0.96663,0.98935,0.87871,0.3483,False,0.6232,0.0692,200
theta,-2.0,-2.0,-1.0,2.0,0.01,ABCDE,0.3718,0.0314,0.84699,0.95998,0.61171,0.6231,False,0.6329,0.0562,200
theta,-2.0,-2.0,-1.0,2.0,0.01,ABC,0.3758,0.0345,0.86387,0.95998,0.61171,0.6231,False,0.6595,0.0659,200
theta,-2.0,-2.0,-1.0,2.0,0.03,ABCDE,0.2430,0.0334,0.96328,0.96002,0.87871,0.3483,False,0.5821,0.0645,200
theta,-2.0,-2.0,-1.0,2.0,0.03,ABC,0.2444,0.0345,0.96663,0.96002,0.87871,0.3483,False,0.6376,0.0751,200
theta,-2.0,-2.0,-1.0,3.0,0.01,ABCDE,0.3805,0.0554,0.84699,0.86725,0.61171,0.6231,False,0.6342,0.0843,200
theta,-2.0,-2.0,-1.0,3.0,0.01,ABC,0.3854,0.0608,0.86387,0.86725,0.61171,0.6231,False,0.6022,0.0704,200
theta,-2.0,-2.0,-1.0,3.0,0.03,ABCDE,0.2945,0.0552,0.96328,0.86697,0.87871,0.3647,False,0.6232,0.0798,200
theta,-2.0,-2.0,-1.0,3.0,0.03,ABC,0.2951,0.0571,0.96663,0.86697,0.87871,0.3647,False,0.5915,0.0694,200
theta,-2.0,-2.0,-2.0,1.0,0.01,ABCDE,0.3802,0.0020,0.85910,0.99999,0.64122,0.5990,False,0.6054,0.0033,200
theta,-2.0,-2.0,-2.0,1.0,0.01,ABC,0.3816,0.0022,0.87454,0.99999,0.64122,0.5990,False,0.6240,0.0040,200
theta,-2.0,-2.0,-2.0,1.0,0.03,ABCDE,0.1959,0.0012,0.97420,0.99994,0.91535,0.2909,False,0.6431,0.0114,200
theta,-2.0,-2.0,-2.0,1.0,0.03,ABC,0.1952,0.0013,0.97650,0.99994,0.91535,0.2909,False,0.6671,0.0135,200
theta,-2.0,-2.0,-2.0,1.5,0.01,ABCDE,0.3728,0.0169,0.85910,0.98926,0.64122,0.5990,False,0.6744,0.0602,200
theta,-2.0,-2.0,-2.0,1.5,0.01,ABC,0.3760,0.0185,0.87454,0.98926,0.64122,0.5990,False,0.6136,0.0636,200
theta,-2.0,-2.0,-2.0,1.5,0.03,ABCDE,0.2028,0.0189,0.97420,0.98935,0.91535,0.2909,False,0.6492,0.0886,200
theta,-2.0,-2.0,-2.0,1.5,0.03,ABC,0.2031,0.0198,0.97650,0.98935,0.91535,0.2909,False,0.5180,0.0592,200
theta,-2.0,-2.0,-2.0,2.0,0.01,ABCDE,0.3686,0.0323,0.85910,0.95998,0.64122,0.5990,False,0.6109,0.0635,200
theta,-2.0,-2.0,-2.0,2.0,0.01,ABC,0.3717,0.0353,0.87454,0.95998,0.64122,0.5990,False,0.6095,0.0727,200
theta,-2.0,-2.0,-2.0,2.0,0.03,ABCDE,0.2170,0.0356,0.97420,0.96002,0.91535,0.2909,False,0.5553,0.0658,200
theta,-2.0,-2.0,-2.0,2.0,0.03,ABC,0.2171,0.0371,0.97650,0.96002,0.91535,0.2909,False,0.5694,0.0509,200
theta,-2.0,-2.0,-2.0,3.0,0.01,ABCDE,0.3697,0.0566,0.85910,0.86725,0.64122,0.5990,False,0.6277,0.0669,200
theta,-2.0,-2.0,-2.0,3.0,0.01,ABC,0.3727,0.0623,0.87454,0.86725,0.64122,0.5990,False,0.6799,0.0709,200
theta,-2.0,-2.0,-2.0,3.0,0.03,ABCDE,0.2568,0.0584,0.97420,0.86697,0.91535,0.3647,False,0.5908,0.0681,200
theta,-2.0,-2.0,-2.0,3.0,0.03,ABC,0.2571,0.0613,0.97650,0.86697,0.91535,0.3647,False,0.5604,0.0678,200
